Code,Project Rank,Project,File,Line
CS1591,6,OoBDev.Extensions.Tests,src/Framework/OoBDev.Extensions.Tests/Linq/DictionaryExtensionsTests.cs,16
CS1591,6,OoBDev.Extensions.Tests,src/Framework/OoBDev.Extensions.Tests/StringToolsTests.cs,9
CS1591,6,OoBDev.Extensions.Tests,src/Framework/OoBDev.Extensions.Tests/StringToolsTests.cs,11
CS1591,6,OoBDev.Extensions.Tests,src/Framework/OoBDev.Extensions.Tests/StringToolsTests.cs,27
CS1591,6,OoBDev.Handlebars.Tests,src/ExternalServices/Handlebars/OoBDev.Handlebars.Tests/Templating/HandlebarsTemplateProviderTests.cs,17
CS1591,6,OoBDev.Handlebars.Tests,src/ExternalServices/Handlebars/OoBDev.Handlebars.Tests/Templating/HandlebarsTemplateProviderTests.cs,19
CS1591,6,OoBDev.Handlebars.Tests,src/ExternalServices/Handlebars/OoBDev.Handlebars.Tests/Templating/HandlebarsTemplateProviderTests.cs,23
CS1591,6,OoBDev.Handlebars.Tests,src/ExternalServices/Handlebars/OoBDev.Handlebars.Tests/Templating/HandlebarsTemplateProviderTests.cs,72
CS1591,6,OoBDev.Handlebars.Tests,src/ExternalServices/Handlebars/OoBDev.Handlebars.Tests/Templating/HandlebarsTemplateProviderTests.cs,131
CS1591,6,OoBDev.Handlebars.Tests,src/ExternalServices/Handlebars/OoBDev.Handlebars.Tests/Templating/HandlebarsTemplateProviderTests.cs,183
CS1591,6,OoBDev.Handlebars.Tests,src/ExternalServices/Handlebars/OoBDev.Handlebars.Tests/Templating/HandlebarsTemplateProviderTests.cs,236
CS1591,6,OoBDev.Handlebars.Tests,src/ExternalServices/Handlebars/OoBDev.Handlebars.Tests/Templating/HandlebarsTemplateProviderTests.cs,290
CS1591,6,OoBDev.Handlebars.Tests,src/ExternalServices/Handlebars/OoBDev.Handlebars.Tests/Templating/HandlebarsTemplateProviderTests.cs,344
CS1591,6,OoBDev.Keycloak.Tests,src/ExternalServices/Keycloak/OoBDev.Keycloak.Tests/Identity/KeycloakUserManagementTests.cs,32
CS1591,6,OoBDev.Keycloak.Tests,src/ExternalServices/Keycloak/OoBDev.Keycloak.Tests/Identity/KeycloakUserManagementTests.cs,41
CS1591,6,OoBDev.Keycloak.Tests,src/ExternalServices/Keycloak/OoBDev.Keycloak.Tests/Identity/KeycloakUserManagementTests.cs,56
CS1591,6,OoBDev.MailKit.Tests,src/ExternalServices/MailKit/OoBDev.MailKit.Tests/ClientExampleTests.cs,16
CS1591,6,OoBDev.MailKit.Tests,src/ExternalServices/MailKit/OoBDev.MailKit.Tests/ClientExampleTests.cs,18
CS1591,6,OoBDev.MailKit.Tests,src/ExternalServices/MailKit/OoBDev.MailKit.Tests/ClientExampleTests.cs,22
CS1591,6,OoBDev.MailKit.Tests,src/ExternalServices/MailKit/OoBDev.MailKit.Tests/ClientExampleTests.cs,77
CS1591,6,OoBDev.MailKit.Tests,src/ExternalServices/MailKit/OoBDev.MailKit.Tests/MailkitImapHealthCheckTests.cs,12
CS1591,6,OoBDev.MailKit.Tests,src/ExternalServices/MailKit/OoBDev.MailKit.Tests/MailkitImapHealthCheckTests.cs,14
CS1591,6,OoBDev.MailKit.Tests,src/ExternalServices/MailKit/OoBDev.MailKit.Tests/MailkitImapHealthCheckTests.cs,18
CS1591,6,OoBDev.MailKit.Tests,src/ExternalServices/MailKit/OoBDev.MailKit.Tests/MailkitImapHealthCheckTests.cs,53
CS1591,6,OoBDev.MailKit.Tests,src/ExternalServices/MailKit/OoBDev.MailKit.Tests/MailkitSmtpHealthCheckTests.cs,12
CS1591,6,OoBDev.MailKit.Tests,src/ExternalServices/MailKit/OoBDev.MailKit.Tests/MailkitSmtpHealthCheckTests.cs,14
CS1591,6,OoBDev.MailKit.Tests,src/ExternalServices/MailKit/OoBDev.MailKit.Tests/MailkitSmtpHealthCheckTests.cs,18
CS1591,6,OoBDev.MailKit.Tests,src/ExternalServices/MailKit/OoBDev.MailKit.Tests/MailkitSmtpHealthCheckTests.cs,53
CS1591,6,OoBDev.Markdig.Tests,src/ExternalServices/Markdig/OoBDev.Markdig.Tests/MarkdownToHtmlConversionHandlerTests.cs,13
CS1591,6,OoBDev.Markdig.Tests,src/ExternalServices/Markdig/OoBDev.Markdig.Tests/MarkdownToHtmlConversionHandlerTests.cs,15
CS1591,6,OoBDev.Markdig.Tests,src/ExternalServices/Markdig/OoBDev.Markdig.Tests/MarkdownToHtmlConversionHandlerTests.cs,28
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/Hosting/MessageReceiverHostTests.cs,12
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/Hosting/MessageReceiverHostTests.cs,14
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/Hosting/MessageReceiverHostTests.cs,18
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/MessageSenderTests.cs,20
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/MessageSenderTests.cs,22
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/MessageSenderTests.cs,26
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/MessageSenderTests.cs,52
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/MessageSenderTests.cs,77
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/MessageSenderTests.cs,101
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/Services/InProcessMessageProviderTests.cs,12
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/Services/InProcessMessageProviderTests.cs,14
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/Services/InProcessMessageProviderTests.cs,18
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/Services/MessageHandlerProviderTests.cs,13
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/Services/MessageHandlerProviderTests.cs,15
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/Services/MessageHandlerProviderTests.cs,19
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/Services/MessageReceiverProviderFactoryTests.cs,14
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/Services/MessageReceiverProviderFactoryTests.cs,16
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/Services/MessageReceiverProviderFactoryTests.cs,20
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/Services/MessageReceiverProviderFactoryTests.cs,73
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/TestItems/TestExceptionMessageSenderProvider.cs,7
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/TestItems/TestExceptionMessageSenderProvider.cs,9
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/TestItems/TestMessage.cs,3
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/TestItems/TestMessageSenderProvider.cs,9
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/TestItems/TestMessageSenderProvider.cs,9
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/TestItems/TestMessageSenderProvider.cs,14
CS1591,6,OoBDev.MessageQueueing.Tests,src/Framework/OoBDev.MessageQueueing.Tests/TestItems/TestMessageSenderProvider.cs,19
CS1591,6,OoBDev.Microsoft.Azure.B2C.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.B2C.Tests/ManageGraphUserIntegrationTests.cs,16
CS1591,6,OoBDev.Microsoft.Azure.B2C.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.B2C.Tests/ManageGraphUserIntegrationTests.cs,18
CS1591,6,OoBDev.Microsoft.Azure.B2C.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.B2C.Tests/ManageGraphUserIntegrationTests.cs,44
CS1591,6,OoBDev.Microsoft.Azure.B2C.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.B2C.Tests/ManageGraphUserIntegrationTests.cs,75
CS1591,6,OoBDev.Microsoft.Azure.B2C.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.B2C.Tests/ManageGraphUserIntegrationTests.cs,102
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,12
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,14
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,21
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,43
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,60
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,82
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,84
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,90
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,91
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,92
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,93
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,94
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,95
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,96
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,97
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,98
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,99
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,101
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/MessageQueueing/AzureStorageQueueMapperTests.cs,105
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/TestItems/TestMessageHandler.cs,10
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/TestItems/TestMessageHandler.cs,10
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/TestItems/TestMessageHandler.cs,17
CS1591,6,OoBDev.Microsoft.Azure.StorageAccount.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Azure.StorageAccount.Tests/TestItems/TestQueueMessage.cs,3
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,13
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,15
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,19
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,57
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,59
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,60
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,62
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,63
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,66
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,68
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,69
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,70
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,71
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,72
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,73
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,74
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,77
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,79
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,88
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,99
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,112
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,123
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,126
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Examples/ExampleTests.cs,129
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Providers/MicrosoftMemoryCachingProviderTests.cs,14
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Providers/MicrosoftMemoryCachingProviderTests.cs,16
CS1591,6,OoBDev.Microsoft.Caching.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.Caching.Tests/Providers/MicrosoftMemoryCachingProviderTests.cs,20
CS1591,6,OoBDev.Microsoft.SqlServer.DacFx.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.SqlServer.DacFx.Tests/Class1.cs,9
CS1591,6,OoBDev.Microsoft.SqlServer.DacFx.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.SqlServer.DacFx.Tests/Class1.cs,11
CS1591,6,OoBDev.Microsoft.SqlServer.DacFx.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.SqlServer.DacFx.Tests/Class1.cs,14
CS1591,6,OoBDev.Microsoft.SqlServer.Server.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.SqlServer.Server.Tests/SqlDatabaseMapperTests.cs,15
CS1591,6,OoBDev.Microsoft.SqlServer.Server.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.SqlServer.Server.Tests/SqlDatabaseMapperTests.cs,17
CS1591,6,OoBDev.Microsoft.SqlServer.Server.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.SqlServer.Server.Tests/SqlDatabaseMapperTests.cs,21
CS1591,6,OoBDev.Microsoft.SqlServer.Server.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.SqlServer.Server.Tests/SqlDatabaseMapperTests.cs,45
CS1591,6,OoBDev.Microsoft.SqlServer.Server.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.SqlServer.Server.Tests/SqlDatabaseMapperTests.cs,69
CS1591,6,OoBDev.Microsoft.SqlServer.Server.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.SqlServer.Server.Tests/SqlDatabaseMapperTests.cs,93
CS1591,6,OoBDev.Microsoft.SqlServer.Server.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.SqlServer.Server.Tests/SqlDatabaseMapperTests.cs,110
CS1591,6,OoBDev.Microsoft.SqlServer.Server.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.SqlServer.Server.Tests/SqlDatabaseMapperTests.cs,148
CS1591,6,OoBDev.Microsoft.SqlServer.Server.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.SqlServer.Server.Tests/SqlDatabaseMapperTests.cs,151
CS1591,6,OoBDev.Microsoft.SqlServer.Server.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.SqlServer.Server.Tests/SqlDatabaseMapperTests.cs,154
CS1591,6,OoBDev.Microsoft.SqlServer.Server.Tests,src/ExternalServices/Microsoft/OoBDev.Microsoft.SqlServer.Server.Tests/SqlDatabaseMapperTests.cs,156
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/ITestMongoDatabase.cs,5
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/ITestMongoDatabase.cs,7
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/MongoDBIntegrationTests.cs,17
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/MongoDBIntegrationTests.cs,19
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/MongoDBIntegrationTests.cs,25
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/MongoDBIntegrationTests.cs,32
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/MongoDBIntegrationTests.cs,71
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/MongoDBIntegrationTests.cs,103
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/MongoDBIntegrationTests.cs,148
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/MongoDBIntegrationTests.cs,190
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/MongoDBIntegrationTests.cs,235
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/MongoDBIntegrationTests.cs,274
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/MongoQueryFixes.cs,6
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/MongoQueryFixes.cs,8
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/TestCollection.cs,6
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/TestCollection.cs,9
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/TestCollection.cs,11
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/TestCollection.cs,12
CS1591,6,OoBDev.MongoDB.Tests,src/ExternalServices/MongoDb/OoBDev.MongoDB.Tests/TestCollection.cs,13
CS1591,6,OoBDev.MysticMind.Tests,src/ExternalServices/MysticMind/OoBDev.MysticMind.Tests/HtmlToMarkdownConversionHandlerTests.cs,13
CS1591,6,OoBDev.MysticMind.Tests,src/ExternalServices/MysticMind/OoBDev.MysticMind.Tests/HtmlToMarkdownConversionHandlerTests.cs,15
CS1591,6,OoBDev.MysticMind.Tests,src/ExternalServices/MysticMind/OoBDev.MysticMind.Tests/HtmlToMarkdownConversionHandlerTests.cs,28
CS1591,6,OoBDev.Ollama.Tests,src/ExternalServices/Ollama/OoBDev.Ollama.Tests/OllamaApiClientTests.cs,26
CS1591,6,OoBDev.Ollama.Tests,src/ExternalServices/Ollama/OoBDev.Ollama.Tests/OllamaApiClientTests.cs,29
CS1591,6,OoBDev.Ollama.Tests,src/ExternalServices/Ollama/OoBDev.Ollama.Tests/OllamaApiClientTests.cs,112
CS1591,6,OoBDev.Ollama.Tests,src/ExternalServices/Ollama/OoBDev.Ollama.Tests/OllamaApiClientTests.cs,132
CS1591,6,OoBDev.Ollama.Tests,src/ExternalServices/Ollama/OoBDev.Ollama.Tests/OllamaApiClientTests.cs,152
CS1591,6,OoBDev.Ollama.Tests,src/ExternalServices/Ollama/OoBDev.Ollama.Tests/OllamaApiClientTests.cs,183
CS1591,6,OoBDev.Ollama.Tests,src/ExternalServices/Ollama/OoBDev.Ollama.Tests/OllamaApiClientTests.cs,216
CS1591,6,OoBDev.Ollama.Tests,src/ExternalServices/Ollama/OoBDev.Ollama.Tests/OllamaApiClientTests.cs,250
CS1591,6,OoBDev.Ollama.Tests,src/ExternalServices/Ollama/OoBDev.Ollama.Tests/OllamaApiClientTests.cs,269
CS1591,6,OoBDev.Ollama.Tests,src/ExternalServices/Ollama/OoBDev.Ollama.Tests/OllamaApiClientTests.cs,288
CS1591,6,OoBDev.Ollama.Tests,src/ExternalServices/Ollama/OoBDev.Ollama.Tests/OllamaHealthCheckTests.cs,14
CS1591,6,OoBDev.Ollama.Tests,src/ExternalServices/Ollama/OoBDev.Ollama.Tests/OllamaHealthCheckTests.cs,16
CS1591,6,OoBDev.Ollama.Tests,src/ExternalServices/Ollama/OoBDev.Ollama.Tests/OllamaHealthCheckTests.cs,20
CS1591,6,OoBDev.Ollama.Tests,src/ExternalServices/Ollama/OoBDev.Ollama.Tests/OllamaHealthCheckTests.cs,53
CS1591,6,OoBDev.OpenSearch.Tests,src/ExternalServices/OpenSearch/OoBDev.OpenSearch.Tests/OpenSearchTests.cs,10
CS1591,6,OoBDev.OpenSearch.Tests,src/ExternalServices/OpenSearch/OoBDev.OpenSearch.Tests/OpenSearchTests.cs,14
CS1591,6,OoBDev.OpenSearch.Tests,src/ExternalServices/OpenSearch/OoBDev.OpenSearch.Tests/OpenSearchTests.cs,20
CS1591,6,OoBDev.OpenSearch.Tests,src/ExternalServices/OpenSearch/OoBDev.OpenSearch.Tests/OpenSearchTests.cs,27
CS1591,6,OoBDev.OpenSearch.Tests,src/ExternalServices/OpenSearch/OoBDev.OpenSearch.Tests/OpenSearchTests.cs,62
CS1591,6,OoBDev.OpenSearch.Tests,src/ExternalServices/OpenSearch/OoBDev.OpenSearch.Tests/OpenSearchTests.cs,82
CS1591,6,OoBDev.Redis.Caching.Tests,src/ExternalServices/Redis/OoBDev.Redis.Caching.Tests/Examples/ExampleTests.cs,15
CS1591,6,OoBDev.Redis.Caching.Tests,src/ExternalServices/Redis/OoBDev.Redis.Caching.Tests/Examples/ExampleTests.cs,17
CS1591,6,OoBDev.Redis.Caching.Tests,src/ExternalServices/Redis/OoBDev.Redis.Caching.Tests/Examples/ExampleTests.cs,21
CS1591,6,OoBDev.Redis.Caching.Tests,src/ExternalServices/Redis/OoBDev.Redis.Caching.Tests/Examples/ExampleTests.cs,65
CS1591,6,OoBDev.Redis.Caching.Tests,src/ExternalServices/Redis/OoBDev.Redis.Caching.Tests/Examples/ExampleTests.cs,67
CS1591,6,OoBDev.Redis.Caching.Tests,src/ExternalServices/Redis/OoBDev.Redis.Caching.Tests/Examples/ExampleTests.cs,68
CS1591,6,OoBDev.Redis.Caching.Tests,src/ExternalServices/Redis/OoBDev.Redis.Caching.Tests/Examples/ExampleTests.cs,70
CS1591,6,OoBDev.Redis.Caching.Tests,src/ExternalServices/Redis/OoBDev.Redis.Caching.Tests/Examples/ExampleTests.cs,71
CS1591,6,OoBDev.Redis.Caching.Tests,src/ExternalServices/Redis/OoBDev.Redis.Caching.Tests/Examples/ExampleTests.cs,74
CS1591,6,OoBDev.Redis.Caching.Tests,src/ExternalServices/Redis/OoBDev.Redis.Caching.Tests/Examples/ExampleTests.cs,76
CS1591,6,OoBDev.Redis.Caching.Tests,src/ExternalServices/Redis/OoBDev.Redis.Caching.Tests/Examples/ExampleTests.cs,77
